Plant,Material,Description,Unrestr.Stock,UOM,Open Cust Ord,Total Open Delv,Open Prod Ord,Open Purch Ord,Open STO,In Transit,Net Available,Current Tons,Safety Stock,Max Stock Lvl,Planning Material,Restric Stock,Blocked Stock,In Qual.Insp (Restr.),Material Group,Outer Diameter,Plant Name,Wall Thickness,City,State,Country,Pincode,Full Location,Material Type,Weekly Forecast,Days of Supply Available,Organisation,Sub Category,Material Category,Column1,,,,,,,,,,,
1600,16066,"3 X 25.25""  EMT ELBOW BLANKS",0.000,TON,28.976,6.774,0.000,0.000,0.000,0.000,-35.750,-35.750,0.000,0.000,R03500071-C1006P,0.000,0.000,0.000,59,0.000,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"1600160663 X 25.25""  EMT ELBOW BLANKS",,,,,,,,,,,
1600,16067,"3 X 34.5""  EMT ELBOW BLANKS",0.000,TON,54.893,83.020,19.507,0.000,0.000,0.000,-118.406,-137.913,0.000,0.000,R03500071-C1006P,0.000,0.000,0.000,59,0.000,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"1600160673 X 34.5""  EMT ELBOW BLANKS",,,,,,,,,,,
1600,16069,"4 X 23.375""  EMT ELBOW BLANKS",0.000,TON,0.000,11.253,0.000,0.000,0.000,0.000,-11.253,-11.253,0.000,0.000,R04500075-C1010P,0.000,0.000,0.000,59,0.000,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"1600160694 X 23.375""  EMT ELBOW BLANKS",,,,,,,,,,,
1600,16070,"4 X 25.625""  EMT ELBOW BLANKS",0.000,TON,0.000,6.168,0.000,0.000,0.000,0.000,-6.168,-6.168,0.000,0.000,R04500075-C1010P,0.000,0.000,0.000,59,0.000,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"1600160704 X 25.625""  EMT ELBOW BLANKS",,,,,,,,,,,
1600,16071,"4 X 28.688""  EMT ELBOW BLANKS",2.137,TON,5.130,14.534,7.267,0.000,0.000,0.000,-10.260,-17.527,0.000,0.000,R04500075-C1010P,0.000,0.000,0.000,59,0.000,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"1600160714 X 28.688""  EMT ELBOW BLANKS",,,,,,,,,,,
1600,16072,"4 X 42""  EMT ELBOW BLANKS",0.000,TON,0.000,20.908,0.000,0.000,0.000,0.000,-20.908,-20.908,0.000,0.000,R04500075-C1010P,0.000,0.000,0.000,59,0.000,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"1600160724 X 42""  EMT ELBOW BLANKS",,,,,,,,,,,
1600,16074,"1/2 X 7""  EMT ELBOW BLANKS",0.044,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.044,0.000,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"1600160741/2 X 7""  EMT ELBOW BLANKS",,,,,,,,,,,
2800,16075,"3/4 X 8 1/2""  EMT ELBOW BLANKS",0.081,TON,0.000,0.000,0.000,0.000,0.081,0.000,0.000,0.000,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Rochelle,0.0000,Rochelle,IL,USA,61068,"Rochelle, IL, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"2800160753/4 X 8 1/2""  EMT ELBOW BLANKS",,,,,,,,,,,
1600,16075,"3/4 X 8 1/2""  EMT ELBOW BLANKS",0.081,TON,0.000,0.000,0.000,0.081,0.000,0.000,0.162,0.081,0.000,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"1600160753/4 X 8 1/2""  EMT ELBOW BLANKS",,,,,,,,,,,
1600,16077,"2 X 11 5/8""  EMT ELBOW BLANKS",0.000,TON,0.000,0.985,0.985,0.000,0.000,0.000,0.000,-0.985,0.000,0.000,R02197060-C1004C,0.000,0.000,0.000,59,2.197,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"1600160772 X 11 5/8""  EMT ELBOW BLANKS",,,,,,,,,,,
1600,16078,"2 1/2 X 13 3/4""  EMT ELBOW BLANKS",0.000,TON,0.000,1.862,0.000,0.000,0.000,0.000,-1.862,-1.862,0.000,0.000,R02875065-C1010C,0.000,0.000,0.000,59,0.000,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"1600160782 1/2 X 13 3/4""  EMT ELBOW BLANKS",,,,,,,,,,,
1600,16079,"3 X 15""  EMT ELBOW BLANKS",1.806,TON,0.000,1.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,R03500071-C1006P,0.000,0.000,0.000,59,0.000,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"1600160793 X 15""  EMT ELBOW BLANKS",,,,,,,,,,,
2800,16081,"1 1/4 X 9 1/16""  EMT ELBOW BLANKS",0.000,TON,0.754,0.000,0.000,0.000,0.000,0.000,-0.754,-0.754,0.000,0.000,R01510060-C1004C,0.000,0.000,0.000,59,1.510,Rochelle,0.0000,Rochelle,IL,USA,61068,"Rochelle, IL, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"2800160811 1/4 X 9 1/16""  EMT ELBOW BLANKS",,,,,,,,,,,
1600,16081,"1 1/4 X 9 1/16""  EMT ELBOW BLANKS",0.754,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.754,0.754,0.000,0.000,R01510060-C1004C,0.000,0.000,0.000,59,1.510,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"1600160811 1/4 X 9 1/16""  EMT ELBOW BLANKS",,,,,,,,,,,
2800,16082,"1 1/2 X 20 1/4""  EMT ELBOW BLANKS",8.934,TON,21.116,0.000,5.687,0.000,0.000,0.000,-6.495,-12.182,0.000,0.000,R01740058-C1004C,0.000,0.000,0.000,59,1.740,Rochelle,0.0000,Rochelle,IL,USA,61068,"Rochelle, IL, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,"2800160821 1/2 X 20 1/4""  EMT ELBOW BLANKS",,,,,,,,,,,
1600,16237,4      ELBOW RIGID 15 DEG 18  RAD,0.048,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.048,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,59,4.500,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,1600162374      ELBOW RIGID 15 DEG 18  RAD,,,,,,,,,,,
1600,08317,2      ELBOW EMT 60 DEG STD RAD,0.003,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.000,R01740058-C1004C,0.000,0.000,0.000,59,2.197,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,1600083172      ELBOW EMT 60 DEG STD RAD,,,,,,,,,,,
1600,08318,2 1/2  ELBOW EMT 60 DEG STD RAD,0.007,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.007,0.000,0.000,R02875065-C1010C,0.000,0.000,0.000,59,0.000,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,1600083182 1/2  ELBOW EMT 60 DEG STD RAD,,,,,,,,,,,
3440,08319,3      ELBOW EMT 60 DEG STD RAD,0.002,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000,0.000,,0.000,0.000,0.000,59,3.500,Robert A. Amey Co.,0.0000,Portland,OR,USA,97201,"Portland, OR, USA",Elbow Blanks,0.00,0.00,Wheatland,Elbow Blanks,,3440083193      ELBOW EMT 60 DEG STD RAD,,,,,,,,,,,
1600,08319,3      ELBOW EMT 60 DEG STD RAD,0.134,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.134,0.134,0.000,0.000,,0.000,0.000,0.000,59,3.500,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,1600083193      ELBOW EMT 60 DEG STD RAD,,,,,,,,,,,
1600,08321,4      ELBOW EMT 60 DEG STD RAD,0.020,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.020,0.000,0.000,R04500075-C1010P,0.000,0.000,0.000,59,4.500,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.00,0.00,Manufacturing Plants,Elbow Blanks,,1600083214      ELBOW EMT 60 DEG STD RAD,,,,,,,,,,,
1600,08328,1 1/4     ELBOW EMT 90 DEG 18  RAD,0.087,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.087,0.061,0.000,R01510058-C1004C,0.000,0.000,0.000,59,1.510,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.06,0.01,Manufacturing Plants,Elbow Blanks,,1600083281 1/4     ELBOW EMT 90 DEG 18  RAD,,,,,,,,,,,
1600,08329,1 1/2     ELBOW EMT 90 DEG 18  RAD,0.231,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.231,0.231,0.045,0.000,R01740058-C1004C,0.000,0.000,0.000,59,1.740,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.05,0.01,Manufacturing Plants,Elbow Blanks,,1600083291 1/2     ELBOW EMT 90 DEG 18  RAD,,,,,,,,,,,
1600,08330,2      ELBOW EMT 90 DEG 18  RAD,0.224,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.224,0.224,0.018,0.000,,0.000,0.000,0.000,59,2.197,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.02,0.00,Manufacturing Plants,Elbow Blanks,,1600083302      ELBOW EMT 90 DEG 18  RAD,,,,,,,,,,,
2910,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.027,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.027,0.004,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Mountain House Warehouse,0.0000,Mountain House,CA,USA,95391,"Mountain House, CA, USA",Elbow Blanks,0.00,0.00,Zekelman Warehouse,Elbow Blanks,,2910083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3165,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.000,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,DSI Southwest,0.0000,Dallas,TX,USA,75201,"Dallas, TX, USA",Elbow Blanks,0.01,0.00,Wheatland,Elbow Blanks,,3165083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3120,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.008,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.008,0.001,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Bishop & Brogdon,0.0000,Atlanta,GA,USA,30303,"Atlanta, GA, USA",Elbow Blanks,0.00,0.00,Wheatland,Elbow Blanks,,3120083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3485,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.010,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.010,0.005,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Marvin Bochner Inc,0.0000,Miami,FL,USA,33101,"Miami, FL, USA",Elbow Blanks,0.01,0.00,Wheatland,Elbow Blanks,,3485083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3200,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.012,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.012,0.009,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Nelson and Associates,0.0000,Santa Fe Springs,CA,USA,90670,"Santa Fe Springs, CA, USA",Elbow Blanks,0.01,0.00,Wheatland,Elbow Blanks,,3200083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
4350,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.013,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.010,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Northwinds Corporation,0.0000,Mississauga,ON,Canada,            L5B 3C9,"Mississauga, ON, Canada",Elbow Blanks,0.01,0.00,Western,Elbow Blanks,,4350083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3130,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.019,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.019,0.015,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Carter York Agency,0.0000,Charlotte,NC,USA,28202,"Charlotte, NC, USA",Elbow Blanks,0.02,0.00,Wheatland,Elbow Blanks,,3130083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
2900,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.031,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.031,0.018,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Auburn Warehouse,0.0000,Auburn,WA,USA,98002,"Auburn, WA, USA",Elbow Blanks,0.02,0.00,Zekelman Warehouse,Elbow Blanks,,2900083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3380,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.026,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.026,0.019,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,"Riffle and Associates, Inc.",0.0000,Cincinnati,OH,USA,45202,"Cincinnati, OH, USA",Elbow Blanks,0.02,0.00,Wheatland,Elbow Blanks,,3380083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
1600,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.323,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.323,0.323,0.124,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.12,0.02,Manufacturing Plants,Elbow Blanks,,1600083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
4380,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.032,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.032,0.015,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Electra Products Agency,0.0000,Indianapolis,IN,USA,46204,"Indianapolis, IN, USA",Elbow Blanks,0.02,0.00,Western,Elbow Blanks,,4380083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3410,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.013,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.009,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Electro Lines,0.0000,Syracuse,NY,USA,13202,"Syracuse, NY, USA",Elbow Blanks,0.01,0.00,Wheatland,Elbow Blanks,,3410083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3440,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.006,TON,0.000,0.000,0.000,0.000,0.000,0.006,0.012,0.012,0.006,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Robert A. Amey Co.,0.0000,Portland,OR,USA,97201,"Portland, OR, USA",Elbow Blanks,0.01,0.00,Wheatland,Elbow Blanks,,3440083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
4170,08341,1/2    ELBOW EMT 90 DEG STD RAD,0.012,TON,0.000,0.001,0.000,0.000,0.000,0.000,0.011,0.011,0.005,0.000,R00706039-C1004C,0.000,0.000,0.000,59,0.706,Electra Sales of N Tx Inc,0.0000,Iriving,TX,USA,75039,"Iriving, TX, USA",Elbow Blanks,0.01,0.00,Wheatland,Elbow Blanks,,4170083411/2    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
2910,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.360,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.360,0.360,0.037,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Mountain House Warehouse,0.0000,Mountain House,CA,USA,95391,"Mountain House, CA, USA",Elbow Blanks,0.04,0.01,Zekelman Warehouse,Elbow Blanks,,2910083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
2900,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.093,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.093,0.093,0.063,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Auburn Warehouse,0.0000,Auburn,WA,USA,98002,"Auburn, WA, USA",Elbow Blanks,0.06,0.01,Zekelman Warehouse,Elbow Blanks,,2900083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3165,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.000,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,DSI Southwest,0.0000,Dallas,TX,USA,75201,"Dallas, TX, USA",Elbow Blanks,0.02,0.00,Wheatland,Elbow Blanks,,3165083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3120,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.046,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.046,0.013,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Bishop & Brogdon,0.0000,Atlanta,GA,USA,30303,"Atlanta, GA, USA",Elbow Blanks,0.01,0.00,Wheatland,Elbow Blanks,,3120083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3420,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.055,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.055,0.034,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,General Power & Control - LA,0.0000,Geismar,LA,USA,70734,"Geismar, LA, USA",Elbow Blanks,0.03,0.00,Wheatland,Elbow Blanks,,3420083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3485,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.023,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.023,0.007,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Marvin Bochner Inc,0.0000,Miami,FL,USA,33101,"Miami, FL, USA",Elbow Blanks,0.01,0.00,Wheatland,Elbow Blanks,,3485083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
4350,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.046,TON,0.000,0.023,0.000,0.000,0.000,0.000,0.023,0.023,0.019,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Northwinds Corporation,0.0000,Mississauga,ON,Canada,            L5B 3C9,"Mississauga, ON, Canada",Elbow Blanks,0.02,0.00,Western,Elbow Blanks,,4350083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3380,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.090,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.090,0.073,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,"Riffle and Associates, Inc.",0.0000,Cincinnati,OH,USA,45202,"Cincinnati, OH, USA",Elbow Blanks,0.07,0.01,Wheatland,Elbow Blanks,,3380083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
1600,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.015,TON,0.000,0.023,0.000,0.000,0.000,0.000,-0.008,-0.008,0.522,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Cambridge,0.0000,Cambridge,OH,USA,72315,"Cambridge, OH, USA",Elbow Blanks,0.52,0.07,Manufacturing Plants,Elbow Blanks,,1600083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3410,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.071,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.071,0.047,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Electro Lines,0.0000,Syracuse,NY,USA,13202,"Syracuse, NY, USA",Elbow Blanks,0.05,0.01,Wheatland,Elbow Blanks,,3410083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3130,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.175,TON,0.000,0.000,0.000,0.011,0.000,0.000,0.186,0.175,0.144,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Carter York Agency,0.0000,Charlotte,NC,USA,28202,"Charlotte, NC, USA",Elbow Blanks,0.14,0.02,Wheatland,Elbow Blanks,,3130083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
4380,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.046,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.046,0.033,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Electra Products Agency,0.0000,Indianapolis,IN,USA,46204,"Indianapolis, IN, USA",Elbow Blanks,0.03,0.00,Western,Elbow Blanks,,4380083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
4170,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.034,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.034,0.018,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Electra Sales of N Tx Inc,0.0000,Iriving,TX,USA,75039,"Iriving, TX, USA",Elbow Blanks,0.02,0.00,Wheatland,Elbow Blanks,,4170083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
4180,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.005,TON,0.000,0.000,0.000,0.000,0.000,0.024,0.029,0.029,0.004,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,"Electrical Lines, Inc",0.0000,Aurora,CO,USA,80012,"Aurora, CO, USA",Elbow Blanks,0.00,0.00,Wheatland,Elbow Blanks,,4180083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3440,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.031,TON,0.000,0.000,0.000,0.000,0.000,0.023,0.054,0.054,0.028,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Robert A. Amey Co.,0.0000,Portland,OR,USA,97201,"Portland, OR, USA",Elbow Blanks,0.03,0.00,Wheatland,Elbow Blanks,,3440083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3200,08342,3/4    ELBOW EMT 90 DEG STD RAD,0.100,TON,0.000,0.000,0.000,0.011,0.000,0.000,0.111,0.100,0.080,0.000,R00922045-C1004C,0.000,0.000,0.000,59,0.922,Nelson and Associates,0.0000,Santa Fe Springs,CA,USA,90670,"Santa Fe Springs, CA, USA",Elbow Blanks,0.08,0.01,Wheatland,Elbow Blanks,,3200083423/4    ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
2900,08343,1      ELBOW EMT 90 DEG STD RAD,0.260,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.260,0.260,0.122,0.000,R01163052-C1004C,0.000,0.000,0.000,59,1.163,Auburn Warehouse,0.0000,Auburn,WA,USA,98002,"Auburn, WA, USA",Elbow Blanks,0.12,0.02,Zekelman Warehouse,Elbow Blanks,,2900083431      ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3165,08343,1      ELBOW EMT 90 DEG STD RAD,0.000,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.000,R01163052-C1004C,0.000,0.000,0.000,59,1.163,DSI Southwest,0.0000,Dallas,TX,USA,75201,"Dallas, TX, USA",Elbow Blanks,0.04,0.01,Wheatland,Elbow Blanks,,3165083431      ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
4380,08343,1      ELBOW EMT 90 DEG STD RAD,0.043,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.043,0.081,0.000,R01163052-C1004C,0.000,0.000,0.000,59,1.163,Electra Products Agency,0.0000,Indianapolis,IN,USA,46204,"Indianapolis, IN, USA",Elbow Blanks,0.08,0.01,Western,Elbow Blanks,,4380083431      ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
4350,08343,1      ELBOW EMT 90 DEG STD RAD,0.007,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.007,0.101,0.000,R01163052-C1004C,0.000,0.000,0.000,59,1.163,Northwinds Corporation,0.0000,Mississauga,ON,Canada,            L5B 3C9,"Mississauga, ON, Canada",Elbow Blanks,0.10,0.01,Western,Elbow Blanks,,4350083431      ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3485,08343,1      ELBOW EMT 90 DEG STD RAD,0.012,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.012,0.034,0.000,R01163052-C1004C,0.000,0.000,0.000,59,1.163,Marvin Bochner Inc,0.0000,Miami,FL,USA,33101,"Miami, FL, USA",Elbow Blanks,0.03,0.00,Wheatland,Elbow Blanks,,3485083431      ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
3380,08343,1      ELBOW EMT 90 DEG STD RAD,0.068,TON,0.000,0.046,0.000,0.000,0.000,0.000,0.022,0.022,0.045,0.000,R01163052-C1004C,0.000,0.000,0.000,59,1.163,"Riffle and Associates, Inc.",0.0000,Cincinnati,OH,USA,45202,"Cincinnati, OH, USA",Elbow Blanks,0.05,0.01,Wheatland,Elbow Blanks,,3380083431      ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
2910,08343,1      ELBOW EMT 90 DEG STD RAD,0.185,TON,0.000,0.023,0.000,0.000,0.000,0.000,0.162,0.162,0.179,0.000,R01163052-C1004C,0.000,0.000,0.000,59,1.163,Mountain House Warehouse,0.0000,Mountain House,CA,USA,95391,"Mountain House, CA, USA",Elbow Blanks,0.18,0.03,Zekelman Warehouse,Elbow Blanks,,2910083431      ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
4180,08343,1      ELBOW EMT 90 DEG STD RAD,0.011,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.011,0.011,0.000,R01163052-C1004C,0.000,0.000,0.000,59,1.163,"Electrical Lines, Inc",0.0000,Aurora,CO,USA,80012,"Aurora, CO, USA",Elbow Blanks,0.01,0.00,Wheatland,Elbow Blanks,,4180083431      ELBOW EMT 90 DEG STD RAD,,,,,,,,,,,
